veiculos,coleta_ts
"{'codigo': '901047', 'placa': '', 'linha': '52', 'latitude': -23.000934, 'longitude': -43.364383, 'dataHora': 1749159880000, 'velocidade': 26.4, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 64294.6, 'direcao': 215, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901017', 'placa': '', 'linha': '22', 'latitude': -23.006654, 'longitude': -43.311953, 'dataHora': 1749159867000, 'velocidade': 16.7, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 160347.2, 'direcao': 274, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901063', 'placa': '', 'linha': '22', 'latitude': -22.999963, 'longitude': -43.362313, 'dataHora': 1749159879000, 'velocidade': 22.3, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 251206.3, 'direcao': 265, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902319', 'placa': '', 'linha': '60', 'latitude': -22.849571, 'longitude': -43.398587, 'dataHora': 1749158097000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '60 - TERMINAL DEODORO X TIG (PARADOR) [IDA]', 'hodometro': 17204.7, 'direcao': 202, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901006', 'placa': 'RJA9F56', 'linha': '22', 'latitude': -23.003486, 'longitude': -43.323729, 'dataHora': 1749159876000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 182826.4, 'direcao': 114, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901005', 'placa': 'RJB8E53', 'linha': '51', 'latitude': -22.853929, 'longitude': -43.384592, 'dataHora': 1749159863000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '51 - T. DEODORO X T. RECREIO (PARADOR) [IDA]', 'hodometro': 226329.1, 'direcao': 111, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901004', 'placa': 'RJQ8J80', 'linha': '22', 'latitude': -23.006789, 'longitude': -43.312764, 'dataHora': 1749159870000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 209134.3, 'direcao': 94, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902095', 'placa': '', 'linha': '51', 'latitude': -22.936477, 'longitude': -43.371652, 'dataHora': 1749159871000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 103143.4, 'direcao': 15, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902375', 'placa': '', 'linha': '61', 'latitude': -22.898313, 'longitude': -43.211806, 'dataHora': 1749159827000, 'velocidade': 28.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '61 - TIG  X  TERMINAL DEODORO (EXPRESSO) [VOLTA]', 'hodometro': 28466.7, 'direcao': 125, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': 'KXM6403 SAVEIRO', 'placa': 'KXM6403', 'linha': '0', 'latitude': -23.000759, 'longitude': -43.36367, 'dataHora': 1749159711000, 'velocidade': 3, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 21062.3, 'direcao': 41, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902090', 'placa': '', 'linha': '40', 'latitude': -22.898818, 'longitude': -43.353146, 'dataHora': 1749159879000, 'velocidade': 36.3, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 106259.3, 'direcao': 213, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': 'KRA7040 - GOL', 'placa': 'KRA7040', 'linha': '0', 'latitude': -23.013288, 'longitude': -43.485865, 'dataHora': 1749153952000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 51455, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902334', 'placa': '', 'linha': '52', 'latitude': -22.973442, 'longitude': -43.364024, 'dataHora': 1749159866000, 'velocidade': 39.9, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 15804.4, 'direcao': 296, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': 'LSG7008 ACELLO INFRA', 'placa': 'LSG7008', 'linha': '0', 'latitude': -22.965324, 'longitude': -43.391263, 'dataHora': 1749159221000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 49468.4, 'direcao': 53, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': 'KXE9191 PKP', 'placa': 'KXE9191', 'linha': '0', 'latitude': -22.876823, 'longitude': -43.329488, 'dataHora': 1749159684000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 19408.4, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901057', 'placa': '', 'linha': '52', 'latitude': -22.85382, 'longitude': -43.384878, 'dataHora': 1749159861000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 236040.1, 'direcao': 100, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901003', 'placa': 'RKM8C54', 'linha': '51', 'latitude': -22.885894, 'longitude': -43.400712, 'dataHora': 1749159873000, 'velocidade': 50.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '51 - T. DEODORO X T. RECREIO (PARADOR) [IDA]', 'hodometro': 192556, 'direcao': 187, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902455', 'placa': '', 'linha': '31', 'latitude': -22.935877, 'longitude': -43.371517, 'dataHora': 1749159869000, 'velocidade': 28.3, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA]', 'hodometro': 87612.1, 'direcao': 352, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': 'KWB9798 - APOIO VAN', 'placa': 'KWB9798', 'linha': '0', 'latitude': -23.000788, 'longitude': -43.364967, 'dataHora': 1749158438000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 10491.4, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901002', 'placa': '', 'linha': '52', 'latitude': -23.001387, 'longitude': -43.366837, 'dataHora': 1749159644000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 166489.9, 'direcao': 91, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902313', 'placa': '', 'linha': '60', 'latitude': -22.849754, 'longitude': -43.398002, 'dataHora': 1749158633000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '60 - TERMINAL DEODORO X TIG (PARADOR) [IDA]', 'hodometro': 14817.5, 'direcao': 322, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902103', 'placa': '', 'linha': '40', 'latitude': -22.956206, 'longitude': -43.378513, 'dataHora': 1749159869000, 'velocidade': 58.9, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 118481.7, 'direcao': 51, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901001', 'placa': 'RJD7J89', 'linha': '51', 'latitude': -22.871543, 'longitude': -43.40942, 'dataHora': 1749159877000, 'velocidade': 55.2, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '51 - T. DEODORO X T. RECREIO (PARADOR) [IDA]', 'hodometro': 178641.1, 'direcao': 137, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901050', 'placa': '', 'linha': '53', 'latitude': -22.973146, 'longitude': -43.397814, 'dataHora': 1749159739000, 'velocidade': 56, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA]', 'hodometro': 200607.7, 'direcao': 271, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901077', 'placa': '', 'linha': '52', 'latitude': -22.933774, 'longitude': -43.395651, 'dataHora': 1749159879000, 'velocidade': 56.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 169881.5, 'direcao': 8, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903045', 'placa': '', 'linha': '17', 'latitude': -22.9021, 'longitude': -43.55643, 'dataHora': 1749159872000, 'velocidade': 1.5, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 88110.4, 'direcao': 5, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902119', 'placa': '', 'linha': '41', 'latitude': -22.917359, 'longitude': -43.36316, 'dataHora': 1749159866000, 'velocidade': 31.4, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 114935, 'direcao': 58, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901058', 'placa': '', 'linha': '51', 'latitude': -22.964811, 'longitude': -43.392236, 'dataHora': 1749158698000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 240856.4, 'direcao': 17, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902105', 'placa': '', 'linha': '40', 'latitude': -22.958867, 'longitude': -43.384147, 'dataHora': 1749159877000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 111100.9, 'direcao': 76, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901071', 'placa': '', 'linha': '52', 'latitude': -22.957854, 'longitude': -43.393368, 'dataHora': 1749159875000, 'velocidade': 57.4, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 236142.2, 'direcao': 164, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903027', 'placa': '', 'linha': '42', 'latitude': -22.877453, 'longitude': -43.336414, 'dataHora': 1749159865000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 24465.5, 'direcao': 288, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901066', 'placa': '', 'linha': '52', 'latitude': -22.973196, 'longitude': -43.394279, 'dataHora': 1749159877000, 'velocidade': 30.1, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA]', 'hodometro': 225746, 'direcao': 264, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903026', 'placa': '', 'linha': '38', 'latitude': -22.877048, 'longitude': -43.329797, 'dataHora': 1744861582000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 222715.5, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903029', 'placa': '', 'linha': '38', 'latitude': -22.857216, 'longitude': -43.258171, 'dataHora': 1749159874000, 'velocidade': 5.3, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '38 - FUNDÃO X ALVORADA (PARADOR) [IDA]', 'hodometro': 174814.1, 'direcao': 247, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902116', 'placa': '', 'linha': '0', 'latitude': -22.971012, 'longitude': -43.400795, 'dataHora': 1749159863000, 'velocidade': 44.8, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 120999.7, 'direcao': 41, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902115', 'placa': '', 'linha': '0', 'latitude': -22.876017, 'longitude': -43.329414, 'dataHora': 1725089581000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 54751.3, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903028', 'placa': '', 'linha': '42', 'latitude': -22.774757, 'longitude': -43.283988, 'dataHora': 1748734926000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 232059.7, 'direcao': ' ', 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901061', 'placa': '', 'linha': '51', 'latitude': -22.88671, 'longitude': -43.400769, 'dataHora': 1749159863000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA]', 'hodometro': 269378.2, 'direcao': 2, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903030', 'placa': '', 'linha': '42', 'latitude': -22.814732, 'longitude': -43.24571, 'dataHora': 1749159589000, 'velocidade': 23.6, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 0, 'direcao': 86, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903057', 'placa': '', 'linha': '17', 'latitude': -22.920533, 'longitude': -43.60797, 'dataHora': 1687766399000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA]', 'hodometro': 12199.8, 'direcao': ' ', 'ignicao': None}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901051', 'placa': '', 'linha': '35', 'latitude': -22.964585, 'longitude': -43.392231, 'dataHora': 1749154742000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '35 - MADUREIRA X ALVORADA (PARADOR) [IDA]', 'hodometro': 178968.6, 'direcao': 350, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901064', 'placa': '', 'linha': '52', 'latitude': -22.89873, 'longitude': -43.397786, 'dataHora': 1749159880000, 'velocidade': 57.9, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA]', 'hodometro': 254633.7, 'direcao': 168, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902107', 'placa': '', 'linha': '22', 'latitude': -22.876964, 'longitude': -43.329658, 'dataHora': 1749158375000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 117028.9, 'direcao': 281, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901049', 'placa': '', 'linha': '22', 'latitude': -23.000975, 'longitude': -43.364659, 'dataHora': 1749159864000, 'velocidade': 24.6, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA]', 'hodometro': 124725.1, 'direcao': 264, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901073', 'placa': '', 'linha': '53', 'latitude': -22.898251, 'longitude': -43.397976, 'dataHora': 1749159777000, 'velocidade': 52.4, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 51335.2, 'direcao': 162, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901048', 'placa': '', 'linha': '53', 'latitude': -22.965712, 'longitude': -43.391322, 'dataHora': 1749159386000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '53 - SULACAP X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 197622.7, 'direcao': 156, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901065', 'placa': '', 'linha': '0', 'latitude': -22.964673, 'longitude': -43.391677, 'dataHora': 1749158970000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': '', 'trajeto': '', 'hodometro': 230454.8, 'direcao': 66, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903031', 'placa': '', 'linha': '42', 'latitude': -22.876445, 'longitude': -43.329505, 'dataHora': 1749158641000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA]', 'hodometro': 186968.1, 'direcao': 83, 'ignicao': 0}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902092', 'placa': '', 'linha': '43', 'latitude': -22.940378, 'longitude': -43.372453, 'dataHora': 1749159870000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA]', 'hodometro': 112911.1, 'direcao': 5, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903032', 'placa': '', 'linha': '42', 'latitude': -22.849673, 'longitude': -43.307826, 'dataHora': 1749159876000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 163311.7, 'direcao': 69, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901075', 'placa': '', 'linha': '35', 'latitude': -22.967862, 'longitude': -43.390644, 'dataHora': 1749159833000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '35 - MADUREIRA X ALVORADA (PARADOR) [IDA]', 'hodometro': 260551.8, 'direcao': 181, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903055', 'placa': '', 'linha': '17', 'latitude': -22.906781, 'longitude': -43.574488, 'dataHora': 1749159869000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA]', 'hodometro': 81351.7, 'direcao': 209, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902112', 'placa': '', 'linha': '40', 'latitude': -22.870345, 'longitude': -43.335494, 'dataHora': 1749159872000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 110512.8, 'direcao': 10, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903037', 'placa': '', 'linha': '17', 'latitude': -22.917, 'longitude': -43.633789, 'dataHora': 1749159878000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA]', 'hodometro': 100116.5, 'direcao': 81, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '903002', 'placa': '', 'linha': '42', 'latitude': -22.852409, 'longitude': -43.316229, 'dataHora': 1749159857000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 56121.4, 'direcao': 84, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '901080', 'placa': '', 'linha': '22', 'latitude': -22.999909, 'longitude': -43.359592, 'dataHora': 1749159867000, 'velocidade': 46, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '22 - JARDIM OCEÂNICO X ALVORADA (PARADOR) [VOLTA]', 'hodometro': 231370.6, 'direcao': 269, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902110', 'placa': '', 'linha': '40', 'latitude': -22.97207, 'longitude': -43.386993, 'dataHora': 1749159826000, 'velocidade': 45.7, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 112809, 'direcao': 127, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902114', 'placa': '', 'linha': '40', 'latitude': -23.000461, 'longitude': -43.368933, 'dataHora': 1749159824000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA]', 'hodometro': 100709.2, 'direcao': 177, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902078', 'placa': '', 'linha': '42', 'latitude': -22.850875, 'longitude': -43.263671, 'dataHora': 1749159875000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA]', 'hodometro': 111522.8, 'direcao': 149, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902111', 'placa': '', 'linha': '43', 'latitude': -22.902971, 'longitude': -43.355935, 'dataHora': 1749159862000, 'velocidade': 53.5, 'id_migracao_trajeto': '', 'sentido': 'ida', 'trajeto': '43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA]', 'hodometro': 115512.4, 'direcao': 211, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
"{'codigo': '902025', 'placa': '', 'linha': '40', 'latitude': -22.9837, 'longitude': -43.365635, 'dataHora': 1749159862000, 'velocidade': 0, 'id_migracao_trajeto': '', 'sentido': 'volta', 'trajeto': '40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA]', 'hodometro': 103403.3, 'direcao': 359, 'ignicao': 1}",2025-06-05 21:44:49.698086+00:00
